     1 off=      0 qpc= 42779489300 phase=NONE       event=INIT                     len=    0 aux0=         0 aux1=         0
     2 off=     52 qpc= 42779581701 phase=HEADER     event=PASSWORD                 len=   23 aux0=         0 aux1=         0
   140 off=  92227 qpc= 42779691882 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       384 aux1=         0
   141 off=  92919 qpc= 42779693633 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       384 aux1=         0
   142 off=  93611 qpc= 42779694057 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       400 aux1=         0
   143 off=  94303 qpc= 42779695722 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       400 aux1=         0
   144 off=  94995 qpc= 42779695759 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       416 aux1=         0
   145 off=  95687 qpc= 42779697318 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       416 aux1=         0
   146 off=  96379 qpc= 42779697351 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       432 aux1=         0
   147 off=  97071 qpc= 42779699048 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       432 aux1=         0
   148 off=  97763 qpc= 42779699086 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       448 aux1=         0
   149 off=  98455 qpc= 42779700647 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       448 aux1=         0
   150 off=  99147 qpc= 42779700682 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       464 aux1=         0
   151 off=  99839 qpc= 42779702194 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       464 aux1=         0
   152 off= 100531 qpc= 42779702270 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       480 aux1=         0
   153 off= 101223 qpc= 42779703865 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       480 aux1=         0
   154 off= 101915 qpc= 42779703899 phase=MASTER_RNG event=CGR_SLOW_POOL_POST       len=  640 aux0=       496 aux1=         0
   155 off= 102607 qpc= 42779703987 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       496 aux1=         0
   156 off= 103299 qpc= 42779705433 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       496 aux1=         0
   157 off= 103991 qpc= 42779705492 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       496 aux1=         0
   158 off= 104047 qpc= 42779705524 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       496 aux1=         0
   159 off= 104739 qpc= 42779707091 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       496 aux1=         0
   160 off= 105431 qpc= 42779707128 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       500 aux1=         0
   161 off= 105487 qpc= 42779707172 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       504 aux1=         0
   162 off= 105543 qpc= 42779707215 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       508 aux1=         0
   163 off= 105599 qpc= 42779707247 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       512 aux1=         0
   164 off= 105655 qpc= 42779707279 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       512 aux1=         0
   165 off= 106347 qpc= 42779708721 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       512 aux1=         0
   166 off= 107039 qpc= 42779708805 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       516 aux1=         0
   167 off= 107095 qpc= 42779708840 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       520 aux1=         0
   168 off= 107151 qpc= 42779708871 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       524 aux1=         0
   169 off= 107207 qpc= 42779708902 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       528 aux1=         0
   170 off= 107263 qpc= 42779708933 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       528 aux1=         0
   171 off= 107955 qpc= 42779710570 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       528 aux1=         0
   172 off= 108647 qpc= 42779710620 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       532 aux1=         0
   173 off= 108703 qpc= 42779710655 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       536 aux1=         0
   174 off= 108759 qpc= 42779710699 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       540 aux1=         0
   175 off= 108815 qpc= 42779710735 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       544 aux1=         0
   176 off= 108871 qpc= 42779710766 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       544 aux1=         0
   177 off= 109563 qpc= 42779712208 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       544 aux1=         0
   178 off= 110255 qpc= 42779712241 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       548 aux1=         0
   179 off= 110311 qpc= 42779712309 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       552 aux1=         0
   180 off= 110367 qpc= 42779712344 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       556 aux1=         0
   181 off= 110423 qpc= 42779712379 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       560 aux1=         0
   182 off= 110479 qpc= 42779712411 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       560 aux1=         0
   183 off= 111171 qpc= 42779714024 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       560 aux1=         0
   184 off= 111863 qpc= 42779714069 phase=MASTER_RNG event=RANDADD_INT32            len=    4 aux0=       564 aux1=         0
   185 off= 111919 qpc= 42779714104 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=       568 aux1=         0
   186 off= 111979 qpc= 42779714138 phase=MASTER_RNG event=RANDADD_BUF              len=    8 aux0=       576 aux1=         0
   187 off= 112039 qpc= 42779714170 phase=MASTER_RNG event=RANDMIX_PRE              len=  640 aux0=       576 aux1=         0
   188 off= 112731 qpc= 42779715705 phase=MASTER_RNG event=RANDMIX_POST             len=  640 aux0=       576 aux1=         0
